NFKB1,YY1
NFKB1,CEBPB
NFKB1,E2F1
NFKB1,ELF1
NFKB1,ETS1
NFKB1,HMGA1
NFKB1,NR3C1
NFKB1,SMAD4
NFKB1,SRF
NFKB1,STAT6
NFKB1,TFAP2A
NFKB1,TP63
NFKB1,VDR
PTEN,AR
PTEN,BBX
PTEN,ETS1
PTEN,FOXK1
PTEN,HES5
PTEN,MXD1
PTEN,PBX3
PTEN,RAD21
PTEN,SIN3A
PTEN,TP53
PTEN,TRIM28
PTEN,TWIST1
PTEN,EGR1
RXRA,ARID5A
RXRA,ARNTL
RXRA,BHLHE40
RXRA,BHLHE41
RXRA,CLOCK
RXRA,KLF5
RXRA,MYOD1
RXRA,NPAS2
RXRA,NR1H2
RXRA,NR1H3
RXRA,NR1H4
RXRA,NR1I2
RXRA,NR2F6
RXRA,NR4A1
RXRA,PPARA
RXRA,PPARG
RXRA,RARA
RXRA,RARB
RXRA,SIN3A
RXRA,SP1
RXRA,SRF
RXRA,STAT1
RXRA,THRB
RXRA,VDR
RXRA,ZBTB16
RXRA,ESRRA
RXRA,NR2E3
RXRA,NR3C2
RXRA,NR4A2
RXRA,POU2F1
RXRA,POU2F2
RXRA,PPARD
RXRA,RARG
RXRA,RXRG
RXRA,SMAD2
RXRA,THRA
SREBF1,AR
SREBF1,HNF4A
SREBF1,ID2
SREBF1,NEUROD1
SREBF1,PRDM4
SREBF1,SP1
SREBF1,SREBF2
SREBF1,TCF7L1
SREBF1,TWIST2
SREBF1,ZBTB7A
SREBF1,KLF13
SREBF1,KLF5
SREBF1,NR5A2
SREBF1,USF1
SREBF1,YY1
SREBF1,ZBTB7C
TP53,ARNT
TP53,ATF3
TP53,BCL2
TP53,BCL6
TP53,E2F1
TP53,E4F1
TP53,EGR1
TP53,ETS1
TP53,ETS2
TP53,ETV1
TP53,FOXO3
TP53,GATA2
TP53,GLIS1
TP53,HDAC2
TP53,HIF1A
TP53,HMGA1
TP53,HMX1
TP53,HOXA9
TP53,IRF7
TP53,IRX1
TP53,KLF5
TP53,LIN54
TP53,MAFK
TP53,NEUROG2
TP53,NFYA
TP53,NFYB
TP53,NR3C1
TP53,NR3C2
TP53,NR4A1
TP53,OLIG2
TP53,PATZ1
TP53,PLAGL1
TP53,RBPJ
TP53,RUNX2
TP53,RUNX3
TP53,SIN3A
TP53,SMAD2
TP53,SMAD3
TP53,SOX4
TP53,SP1
TP53,STAT6
TP53,TCF4
TP53,TEAD2
TP53,TFAP2A
TP53,TFAP2B
TP53,TFAP2C
TP53,TGIF2
TP53,THAP1
TP53,THRB
TP53,TOPORS
TP53,TP63
TP53,TP73
TP53,TRIM28
TP53,TWIST1
TP53,VDR
TP53,WT1
TP53,YY1
TP53,YY2
TP53,ZBTB16
TP53,ZBTB33
TP53,ZBTB49
TP53,ZIC3
TP53,AR
TP53,ARID3A
TP53,BHLHE40
TP53,E2F4
TP53,FOXA3
TP53,FOXB1
TP53,FOXC1
TP53,FOXG1
TP53,FOXJ3
TP53,FOXK1
TP53,FOXK2
TP53,FOXN1
TP53,FOXP1
TP53,FOXQ1
TP53,FOXS1
TP53,GLI1
TP53,HEY1
TP53,HINFP
TP53,HNF4A
TP53,HSF1
TP53,JDP2
TP53,KLF4
TP53,KLF9
TP53,MECOM
TP53,NFATC1
TP53,NR1I2
TP53,PPARG
TP53,REL
TP53,RORC
TP53,SNAI2
TP53,SP100
TP53,SP3
TP53,TFAP4
TP53,TFCP2
TP53,ZBTB7A
TRIM28,CBX5
TRIM28,CEBPB
TRIM28,E2F1
TRIM28,E2F4
TRIM28,IRF1
TRIM28,IRF7
TRIM28,MYB
TRIM28,NFE2L2
TRIM28,NR2C1
TRIM28,NR2C2
TRIM28,NR3C1
TRIM28,NR4A1
TRIM28,NR4A3
TRIM28,PAX3
TRIM28,POU5F1
